,file_name,graph_name,apc,cyclo,npath,apc_time,exception,exception_type
16,/app/code/tests/cFiles/fse_2020_benchmark/63_three_loops_symbolic_bounds_main.c,63_three_loops_symbolic_bounds_main_cfg._Z18three_loops_boundsiii,"(0.01*Abs(n**3), '0.02*n**2 + 0.02*n + 0.01*Abs(n**3) + 0.04')",4.0,8.0,11.077081441879272,0.0,na
17,/app/code/tests/cFiles/fse_2020_benchmark/21_insertionsort.c,21_insertionsort_cfg._Z14insertion_sortPii,"('1.35**n', '0.14*1.35**n + 0.33')",4.0,5.0,4.490175008773804,0.0,na
18,/app/code/tests/cFiles/fse_2020_benchmark/02_fib_main.c,02_fib_main_cfg._Z3fibi,"('1.15**n', '1.17*1.15**n + 1.0')",3.0,3.0,2.403745412826538,0.0,na
19,/app/code/tests/cFiles/fse_2020_benchmark/02_fib_main.c,02_fib_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1.0,1.0,0.13670873641967773,0.0,na
20,/app/code/tests/cFiles/fse_2020_benchmark/04_prime_main.c,04_prime_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1.0,1.0,0.11533427238464355,0.0,na
21,/app/code/tests/cFiles/fse_2020_benchmark/04_prime_main.c,04_prime_main_cfg._Z11check_primei,"(n, '0.503588199046354*n + 1.35')",3.0,3.0,1.5669841766357422,0.0,na
22,/app/code/tests/cFiles/fse_2020_benchmark/20_bubblesort.c,20_bubblesort_cfg._Z11bubble_sortPll,"('1.27**n', '0.2*1.27**n + 0.5')",4.0,4.0,4.030872821807861,0.0,na
23,/app/code/tests/cFiles/fse_2020_benchmark/05_parity.c,05_parity_cfg._Z6parityi,"(2.00000000000000, 2.00000000000000)",2.0,2.0,0.16061615943908691,0.0,na
24,/app/code/tests/cFiles/fse_2020_benchmark/06_palindrome.c,06_palindrome_cfg._Z10palindromei,"(n, '0.5*n + 0.25')",2.0,2.0,0.46312451362609863,0.0,na
25,/app/code/tests/cFiles/fse_2020_benchmark/19_longest_common_increasing_subsequence.c,19_longest_common_increasing_subsequence_cfg._Z4LCISPiiS_i,"('1.36**n', '1.29*1.17**n + 0.06*1.36**n + 0.3*n + 1.37')",10.0,66.0,196.7118101119995,0.0,na
26,/app/code/tests/cFiles/fse_2020_benchmark/31_sieve_of_eratosthenes_main.c,31_sieve_of_eratosthenes_main_cfg.main,"('1.17**n', '1.15*1.17**n + 1.0')",3.0,3.0,1.7088251113891602,0.0,na
27,/app/code/tests/cFiles/fse_2020_benchmark/31_sieve_of_eratosthenes_main.c,31_sieve_of_eratosthenes_main_cfg._Z5sievePii,"('1.22**n', '0.72*1.22**n + 1.0')",5.0,8.0,8.62390923500061,0.0,na
28,/app/code/tests/cFiles/fse_2020_benchmark/11_array_max.c,11_array_max_cfg._Z15largest_elementPii,"('1.17**n', '1.15*1.17**n + 1.0')",3.0,3.0,1.5114877223968506,0.0,na
29,/app/code/tests/cFiles/fse_2020_benchmark/16_binary_search_main.c,16_binary_search_main_cfg._Z13binary_searchiPii,"('1.22**n', '0.88*1.22**n + 1.0')",5.0,5.0,5.694326639175415,0.0,na
30,/app/code/tests/cFiles/fse_2020_benchmark/16_binary_search_main.c,16_binary_search_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1.0,1.0,0.09289002418518066,0.0,na
31,/app/code/tests/cFiles/fse_2020_benchmark/26_quicksort_main.c,26_quicksort_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1.0,1.0,0.09443378448486328,0.0,na
32,/app/code/tests/cFiles/fse_2020_benchmark/26_quicksort_main.c,26_quicksort_main_cfg._Z8printArrPii,"(n, '0.33*n')",2.0,2.0,0.7187750339508057,0.0,na
33,/app/code/tests/cFiles/fse_2020_benchmark/26_quicksort_main.c,26_quicksort_main_cfg._Z18quickSortIterativePiii,"('1.36**n', '0.18*1.36**n + 0.2')",6.0,13.0,7.331783294677734,0.0,na
34,/app/code/tests/cFiles/fse_2020_benchmark/10_find_val_in_array_main.c,10_find_val_in_array_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1.0,1.0,0.10438990592956543,0.0,na
35,/app/code/tests/cFiles/fse_2020_benchmark/10_find_val_in_array_main.c,10_find_val_in_array_main_cfg._Z10find_firstiPii,"(n, '0.503588199046354*n + 1.35')",3.0,3.0,1.2625291347503662,0.0,na
36,/app/code/tests/cFiles/fse_2020_benchmark/10_find_val_in_array.c,10_find_val_in_array_cfg._Z10find_firstiPii,"(n, '0.503588199046354*n + 1.35')",3.0,3.0,1.214066982269287,0.0,na
37,/app/code/tests/cFiles/fse_2020_benchmark/25_heapsort.c,25_heapsort_cfg._Z9heap_sortPij,na,na,na,0.0,1.0,Timeout
38,/app/code/tests/cFiles/fse_2020_benchmark/50_check_sorted_or_reverse_main.c,50_check_sorted_or_reverse_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.11306929588317871,0.0,na
39,/app/code/tests/cFiles/fse_2020_benchmark/50_check_sorted_or_reverse_main.c,50_check_sorted_or_reverse_main_cfg._Z20is_sorted_or_reversePii,"(n**2, '0.25*n**2 + 1.5*n + 2.12')",6,18,9.699224710464478,0.0,na
40,/app/code/tests/cFiles/fse_2020_benchmark/11_array_max_main.c,11_array_max_main_cfg._Z15largest_elementPii,"('1.17**n', '1.15*1.17**n + 1.0')",3,3,1.9167890548706055,0.0,na
41,/app/code/tests/cFiles/fse_2020_benchmark/11_array_max_main.c,11_array_max_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.11130332946777344,0.0,na
42,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method_main.c,32_newtons_method_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.12642645835876465,0.0,na
43,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method_main.c,32_newtons_method_main_cfg._Z1ff,"(1.00000000000000, 1.00000000000000)",1,1,0.10683155059814453,0.0,na
44,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method_main.c,32_newtons_method_main_cfg._Z2dff,"(1.00000000000000, 1.00000000000000)",1,1,0.10547614097595215,0.0,na
45,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method_main.c,32_newtons_method_main_cfg._Z11newton_rootffi,"('1.12**n', '2.61*1.12**n + 3.0')",4,5,4.297449588775635,0.0,na
46,/app/code/tests/cFiles/fse_2020_benchmark/03_sign_main.c,03_sign_main_cfg._Z4signi,"(3.00000000000000, 3.00000000000000)",3,3,0.4080543518066406,0.0,na
47,/app/code/tests/cFiles/fse_2020_benchmark/03_sign_main.c,03_sign_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.10884594917297363,0.0,na
48,/app/code/tests/cFiles/fse_2020_benchmark/14_lexicographic_array_compare_main.c,14_lexicographic_array_compare_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.1290888786315918,0.0,na
49,/app/code/tests/cFiles/fse_2020_benchmark/14_lexicographic_array_compare_main.c,14_lexicographic_array_compare_main_cfg._Z14compare_arraysPiS_i,"(n, '0.5*n + 0.25')",4,4,3.3463611602783203,0.0,na
50,/app/code/tests/cFiles/fse_2020_benchmark/23_mergesort_main.c,23_mergesort_main_cfg.main,"(n**2, '0.06*n**2 + 0.06*n + 0.07')",3,4,3.367393732070923,0.0,na
51,/app/code/tests/cFiles/fse_2020_benchmark/23_mergesort_main.c,23_mergesort_main_cfg._Z9mergesortPii,"('1.42**n', '0.01*1.42**n + 0.09*n**2 + 8.13*n + 187.94')",11,197,360.3927628993988,0.0,na
52,/app/code/tests/cFiles/fse_2020_benchmark/31_sieve_of_eratosthenes.c,31_sieve_of_eratosthenes_cfg._Z5sievePii,"('1.22**n', '0.72*1.22**n + 1.0')",5,8,8.155876636505127,0.0,na
53,/app/code/tests/cFiles/fse_2020_benchmark/61_pos_vel_acc_main.c,61_pos_vel_acc_main_cfg._Z6motionPdid,"(0.01*Abs(n**3), '0.02*n**2 + 0.02*n + 0.01*Abs(n**3) + 0.04')",4,8,9.787457466125488,0.0,na
54,/app/code/tests/cFiles/fse_2020_benchmark/61_pos_vel_acc_main.c,61_pos_vel_acc_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.09696316719055176,0.0,na
55,/app/code/tests/cFiles/fse_2020_benchmark/51_variance.c,51_variance_cfg._Z8variancePdi,"(n**2, '0.06*n**2 + 0.06*n + 0.07')",3,4,3.1651346683502197,0.0,na
56,/app/code/tests/cFiles/fse_2020_benchmark/13_check_arrays_equal.c,13_check_arrays_equal_cfg._Z12equal_arraysPiS_i,"(n, '0.503588199046354*n + 1.35')",3,3,1.282606601715088,0.0,na
57,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method.c,32_newtons_method_cfg._Z11newton_rootffi,"('1.12**n', '2.61*1.12**n + 3.0')",4,5,3.6607515811920166,0.0,na
58,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method.c,32_newtons_method_cfg._Z1ff,"(1.00000000000000, 1.00000000000000)",1,1,0.1064298152923584,0.0,na
59,/app/code/tests/cFiles/fse_2020_benchmark/32_newtons_method.c,32_newtons_method_cfg._Z2dff,"(1.00000000000000, 1.00000000000000)",1,1,0.09464764595031738,0.0,na
60,/app/code/tests/cFiles/fse_2020_benchmark/02_fib.c,02_fib_cfg._Z3fibi,"('1.15**n', '1.17*1.15**n + 1.0')",3,3,2.447234630584717,0.0,na
61,/app/code/tests/cFiles/fse_2020_benchmark/30_euclid_GCD_main.c,30_euclid_GCD_main_cfg._Z3gcdii,"('1.19**n', '1.17*1.19**n + 2.66')",3,3,1.6497714519500732,0.0,na
62,/app/code/tests/cFiles/fse_2020_benchmark/30_euclid_GCD_main.c,30_euclid_GCD_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.12638115882873535,0.0,na
63,/app/code/tests/cFiles/fse_2020_benchmark/19_longest_common_increasing_subsequence_main.c,19_longest_common_increasing_subsequence_main_cfg._Z4LCISPiiS_i,"('1.36**n', '1.29*1.17**n + 0.06*1.36**n + 0.3*n + 1.37')",10,66,213.8644540309906,0.0,na
64,/app/code/tests/cFiles/fse_2020_benchmark/19_longest_common_increasing_subsequence_main.c,19_longest_common_increasing_subsequence_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.12793326377868652,0.0,na
65,/app/code/tests/cFiles/fse_2020_benchmark/15_check_heap_order_main.c,15_check_heap_order_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.12785768508911133,0.0,na
66,/app/code/tests/cFiles/fse_2020_benchmark/15_check_heap_order_main.c,15_check_heap_order_main_cfg._Z13is_heap_orderPii,"(n, '0.6*n + 0.6')",4,4,2.800098419189453,0.0,na
67,/app/code/tests/cFiles/fse_2020_benchmark/03_sign.c,03_sign_cfg._Z4signi,"(3.00000000000000, 3.00000000000000)",3,3,0.20744872093200684,0.0,na
68,/app/code/tests/cFiles/fse_2020_benchmark/23_mergesort.c,23_mergesort_cfg._Z9mergesortPii,"('1.42**n', '0.01*1.42**n + 0.09*n**2 + 8.13*n + 187.94')",11,197,399.99404525756836,0.0,na
69,/app/code/tests/cFiles/fse_2020_benchmark/15_check_heap_order.c,15_check_heap_order_cfg._Z13is_heap_orderPii,"(n, '0.6*n + 0.6')",4,4,2.026571273803711,0.0,na
70,/app/code/tests/cFiles/fse_2020_benchmark/14_lexicographic_array_compare.c,14_lexicographic_array_compare_cfg._Z14compare_arraysPiS_i,"(n, '0.5*n + 0.25')",4,4,3.0037786960601807,0.0,na
71,/app/code/tests/cFiles/fse_2020_benchmark/30_euclid_GCD.c,30_euclid_GCD_cfg._Z3gcdii,"('1.19**n', '1.17*1.19**n + 2.66')",3,3,1.2253799438476562,0.0,na
72,/app/code/tests/cFiles/fse_2020_benchmark/21_insertionsort_main.c,21_insertionsort_main_cfg._Z14insertion_sortPii,"('1.35**n', '0.14*1.35**n + 0.33')",4,5,3.8218307495117188,0.0,na
73,/app/code/tests/cFiles/fse_2020_benchmark/21_insertionsort_main.c,21_insertionsort_main_cfg.main,"(n, '0.33*n')",2,2,0.6597731113433838,0.0,na
74,/app/code/tests/cFiles/fse_2020_benchmark/26_quicksort.c,26_quicksort_cfg._Z18quickSortIterativePiii,"('1.36**n', '0.18*1.36**n + 0.2')",6,13,7.02143931388855,0.0,na
75,/app/code/tests/cFiles/fse_2020_benchmark/13_check_arrays_equal_main.c,13_check_arrays_equal_main_cfg._Z12equal_arraysPiS_i,"(n, '0.503588199046354*n + 1.35')",3,3,1.4529459476470947,0.0,na
76,/app/code/tests/cFiles/fse_2020_benchmark/13_check_arrays_equal_main.c,13_check_arrays_equal_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.0943288803100586,0.0,na
77,/app/code/tests/cFiles/fse_2020_benchmark/25_heapsort_main.c,25_heapsort_main_cfg._Z9heap_sortPij,na,na,na,0.0,1.0,Timeout
78,/app/code/tests/cFiles/fse_2020_benchmark/25_heapsort_main.c,25_heapsort_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.08995556831359863,0.0,na
79,/app/code/tests/cFiles/fse_2020_benchmark/25_heapsort_main.c,25_heapsort_main_cfg._Z7displayPii,"(n, '0.33*n')",2,2,0.6750149726867676,0.0,na
80,/app/code/tests/cFiles/fse_2020_benchmark/63_three_loops_symbolic_bounds.c,63_three_loops_symbolic_bounds_cfg._Z18three_loops_boundsiii,"(0.01*Abs(n**3), '0.02*n**2 + 0.02*n + 0.01*Abs(n**3) + 0.04')",4,8,9.092316389083862,0.0,na
81,/app/code/tests/cFiles/fse_2020_benchmark/62_three_loops_w_break.c,62_three_loops_w_break_cfg._Z11three_loopsiiii,"(0.02*Abs(n**3), '0.16*n**2 + 0.32*n + 0.02*Abs(n**3) + 0.16')",7,27,58.18028140068054,0.0,na
82,/app/code/tests/cFiles/fse_2020_benchmark/06_palindrome_main.c,06_palindrome_main_cfg._Z10palindromei,"(n, '0.5*n + 0.25')",2,2,0.40742015838623047,0.0,na
83,/app/code/tests/cFiles/fse_2020_benchmark/06_palindrome_main.c,06_palindrome_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.09801054000854492,0.0,na
84,/app/code/tests/cFiles/fse_2020_benchmark/17_edit_dist.c,17_edit_dist_cfg._Z16editDistArraysDPPiS_ii,"('1.29**n', '0.11*1.29**n + 0.86')",8,9,61.2156937122345,0.0,na
85,/app/code/tests/cFiles/fse_2020_benchmark/17_edit_dist_main.c,17_edit_dist_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.15772080421447754,0.0,na
86,/app/code/tests/cFiles/fse_2020_benchmark/17_edit_dist_main.c,17_edit_dist_main_cfg._Z16editDistArraysDPPiS_ii,"('1.29**n', '0.11*1.29**n + 0.86')",8,9,60.03737783432007,0.0,na
87,/app/code/tests/cFiles/fse_2020_benchmark/01_greatestof3.c,01_greatestof3_cfg._Z11greatestof3iii,"(7.00000000000000, 7.00000000000000)",5,7,0.23996949195861816,0.0,na
88,/app/code/tests/cFiles/fse_2020_benchmark/12_check_sorted_array_main.c,12_check_sorted_array_main_cfg._Z9is_sortedPii,"(n, '0.503588199046354*n + 1.35')",3,3,1.5405974388122559,0.0,na
89,/app/code/tests/cFiles/fse_2020_benchmark/12_check_sorted_array_main.c,12_check_sorted_array_main_cfg.main,"(1.00000000000000, 1.00000000000000)",1,1,0.1006319522857666,0.0,na
