ID,method,fanIN,fanOUT,localVar,parametersCount,commentToCodeRatio,countPath,complexity,execStmt,maxNesting,readability,cos,Purpose,Notice,UnderDev,StyleAndIde,Metadata,Discarded,featureEnvy,longParam,messageChains,longMethod,methodHistories,authors,stmtAdded,maxStmtAdded,avgStmtAdded,stmtDeleted,maxStmtDeleted,avgStmtDeleted,churn,maxChurn,avgChurn,decl,cond,elseAdded,elseDeleted,developers,ownership,entropy,buggy,APC exp coeff,APX exp base,APC poly coeff,APC poly power
3,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:optionLength,0,1,0,1,0.5714285714285714,1,3,7,1,0.8881567120552063,0.7342230982143524,0,0,0,0,0,0,0,0,0,0,2,2,14.0,7.0,7.0,0.0,0.0,0.0,14.0,7.0,7.0,0.0,2.0,0.0,0.0,0.5,0.14285714285714285,0.0,true,0,0,2.0,0
3,com.puppycrawl.tools.checkstyle.checks.header.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.header.AllTests:suite,2,1,0,0,0.0,1,3,5,0,0.004815582185983658,0.0,0,0,0,0,0,0,0,0,1,0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.whitespace.OperatorWrapCheck:getDefaultTokens,30,0,0,0,0.5,0,2,4,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.naming.AllTests:suite,2,1,0,0,0.0,1,3,14,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:getThrows,1,7,0,1,0.23529411764705882,3,6,17,3,0.03748464211821556,0.3361463227264072,0,0,0,0,0,0,0,0,1,0,5,2,235.0,87.0,47.0,66.0,62.0,13.2,169.0,25.0,33.8,0.0,0.0,0.0,0.0,0.6,0.00851063829787234,0.013289036544850499,true,0.2898,1.2906,0,0
3,com.puppycrawl.tools.checkstyle.checks.design.MutableExceptionCheckTest:test,0,3,0,0,0.0,0,3,5,0,0.010218651033937931,0.0,0,0,0,0,0,0,0,0,0,0,2,2,10.0,5.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheckTest:createCheckerConfig,2,1,0,1,0.0,0,2,5,0,0.7383644580841064,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.blocks.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.modifier.AllTests:suite,2,1,0,0,0.0,1,4,6,0,0.0017841360531747341,0.0,0,0,0,0,0,0,0,0,1,0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheckTest:testSmallMin,0,5,0,0,0.0,0,3,9,0,0.01749628596007824,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:getAcceptableTokens,0,0,0,0,0.5,0,2,4,0,0.230596661567688,0.0,0,0,0,0,0,0,0,0,0,0,2,2,21.0,21.0,10.5,13.0,13.0,6.5,8.0,8.0,4.0,0.0,1.0,0.0,0.0,0.5,0.047619047619047616,0.058823529411764705,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.naming.AbstractClassNameCheck:isMatchingClassName,2,3,0,1,0.75,0,4,4,0,0.9332380294799805,0.6445033866354896,0,0,0,0,0,0,0,0,0,0,3,2,9.0,4.0,3.0,0.0,0.0,0.0,9.0,4.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.2222222222222222,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.imports.AllTests:suite,2,1,0,0,0.0,1,3,9,0,1.3223297719378024E-4,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.sizes.AllTests:suite,2,1,0,0,0.0,1,3,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidTryWithChecker,0,4,0,0,0.0,0,3,7,0,0.29095879197120667,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testCaseLevel,0,5,0,0,0.0,1,4,6,0,0.007037388160824776,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:processPackageDef,1,4,0,1,0.5,0,2,6,0,0.8584886789321899,0.2211629342323457,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.RedundantThrowsCheck:checkException,1,16,0,2,0.3225806451612903,8,5,31,8,0.0,0.3197473291631332,0,0,0,0,0,0,0,0,1,0,13,4,217.0,35.0,16.692307692307693,94.0,28.0,7.230769230769231,123.0,7.0,9.461538461538463,0.0,22.0,-4.0,-4.0,0.38461538461538464,0.013824884792626729,0.03858520900321544,true,0.4596,1.3646,0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidLabel,0,3,0,0,0.0,0,3,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.duplicates.StrictDuplicateCodeCheckTest:testDefaultSettings,0,4,0,0,0.0,0,3,7,0,0.020365029573440552,0.0,0,0,0,0,0,0,0,0,0,0,1,1,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:getAcceptableTokens,0,0,0,0,1.0,0,2,4,0,0.48745307326316833,0.14744195615489714,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidClassDefWithChecker,0,4,0,0,0.0,0,3,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,7,2,22.0,6.0,3.142857142857143,0.0,0.0,0.0,22.0,6.0,3.142857142857143,0.0,0.0,0.0,0.0,0.7142857142857143,0.13636363636363635,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.j2ee.AllTests:suite,2,1,0,0,0.0,1,3,14,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.naming.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.duplicates.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.api.AllTests:suite,2,1,0,0,0.0,1,3,7,0,0.0015847129980102181,0.0,0,0,0,0,0,0,0,0,1,0,4,2,8.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:shouldCheck,4,5,0,1,0.5,0,3,8,0,0.3104569911956787,0.07219228756844336,0,0,0,0,0,0,0,0,1,0,3,3,37.0,21.0,12.333333333333334,13.0,13.0,4.333333333333333,24.0,8.0,8.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.05405405405405406,0.08,false,0,0,12.0,0
3,com.puppycrawl.tools.checkstyle.checks.metrics.AllTests:suite,2,1,0,0,0.0,1,3,10,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,4,2,8.0,3.0,2.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.gui.JTreeTable:setRowHeight,2,2,0,1,0.2857142857142857,1,3,7,1,0.6455124020576477,0.7008255578851516,0,0,0,0,0,0,0,0,0,0,1,1,3.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,true,0,0,3.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.AllTests:suite,2,1,0,0,0.0,1,3,9,0,1.1783016088884324E-4,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidAssignWithChecker,0,3,0,0,0.0,0,3,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,10.0,5.0,5.0,0.0,0.0,0.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.doclets.TokenTypesDoclet:start,7,15,0,1,0.25,5,6,24,4,5.437813233584166E-4,0.24356115022372737,0,0,0,0,0,0,0,0,1,0,2,2,22.0,11.0,11.0,0.0,0.0,0.0,22.0,11.0,11.0,0.0,2.0,0.0,0.0,0.5,0.09090909090909091,0.0,false,0.1238,1.4036,0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:getRequiredTokens,2,0,0,0,0.5,0,2,4,0,0.1911330372095108,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.whitespace.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheckTest:testDefaults,0,3,0,0,0.0,0,4,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.RedundantThrowsCheck:processAST,1,6,0,1,0.2,3,5,15,3,0.05963665246963501,0.18646746349572285,0,0,0,0,0,0,0,0,1,0,1,1,15.0,15.0,15.0,0.0,0.0,0.0,15.0,15.0,15.0,0.0,2.0,0.0,0.0,1.0,0.06666666666666667,0.0,false,0.2898,1.2906,0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:setAllowThrowsTagsForSubclasses,0,0,0,1,1.0,0,1,4,0,0.9126954078674316,0.26906911759852503,0,0,0,0,0,0,0,0,0,0,2,2,148.0,74.0,74.0,4.0,2.0,2.0,144.0,72.0,72.0,0.0,0.0,0.0,0.0,0.5,0.013513513513513514,0.02631578947368421,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:getMethodTags,1,9,0,1,0.06666666666666667,17,8,75,17,0.0,0.2750938050481729,0,0,0,0,0,0,0,0,0,0,6,4,110.0,87.0,18.333333333333332,64.0,62.0,10.666666666666666,46.0,25.0,7.666666666666666,0.0,0.0,0.0,0.0,0.5,0.01818181818181818,0.028735632183908046,true,0.0505,1.4592,0,0
3,com.puppycrawl.tools.checkstyle.checks.naming.AbstractClassNameCheck:visitToken,1,3,0,1,0.2,1,4,10,0,0.5740354061126709,0.0,0,0,0,0,0,0,0,0,0,0,3,2,8.0,4.0,2.6666666666666665,0.0,0.0,0.0,8.0,4.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.6666666666666666,0.25,0.0,true,0,0,2.0,0
3,com.puppycrawl.tools.checkstyle.checks.javadoc.JavadocMethodCheck:setExcludeScope,0,1,0,1,0.75,0,1,4,0,0.9740472435951233,0.6740186015747766,0,0,0,0,0,0,0,0,0,0,2,2,16.0,8.0,8.0,0.0,0.0,0.0,16.0,8.0,8.0,0.0,0.0,0.0,0.0,0.5,0.125,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.sizes.AllTests:main,0,1,0,1,0.0,0,1,3,0,0.13779160380363464,0.0,0,0,0,0,0,0,0,0,1,0,2,2,6.0,3.0,3.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.5,0.3333333333333333,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidArrayInitWithChecker,0,4,0,0,0.0,0,3,7,0,0.3322890102863312,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidForWithChecker,0,4,0,0,0.0,19,4,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.blocks.RightCurlyCheck:visitToken,1,9,0,1,0.06666666666666667,7,5,30,7,0.0,0.0,0,0,0,0,0,0,0,0,0,0,5,5,26.0,12.0,5.2,0.0,0.0,0.0,26.0,12.0,5.2,0.0,2.0,0.0,0.0,0.2,0.07692307692307693,0.0,true,0,0,40.0,0
3,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:writeXdocsHeader,1,2,0,2,0.36363636363636365,0,2,11,0,1.5304128464777023E-4,0.5094666956663351,0,0,0,0,0,0,0,0,0,0,1,1,49.0,49.0,49.0,0.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0,0.0,0.0,1.0,0.02040816326530612,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:removeOpeningParagraphTag,1,4,0,1,0.375,1,3,8,1,0.08476942032575607,0.5284981975632331,0,0,0,0,0,0,0,0,0,0,1,1,8.0,8.0,8.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.125,0.0,false,0,0,3.0,0
3,com.puppycrawl.tools.checkstyle.checks.metrics.ClassFanOutComplexityCheckTest:test15,0,4,0,0,0.0,0,3,6,0,0.06582029163837433,0.0,0,0,0,0,0,0,0,0,0,0,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.doclets.TokenTypesDoclet:validOptions,0,2,0,2,0.2631578947368421,4,4,19,4,0.06463555246591568,0.3223719093409528,0,0,0,0,0,0,0,0,0,0,4,4,24.0,11.0,6.0,12.0,6.0,3.0,12.0,5.0,3.0,0.0,2.0,2.0,2.0,0.25,0.08333333333333333,0.1111111111111111,false,1.7761,1.1939,0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalInstantiationCheck:visitToken,1,5,0,1,0.10526315789473684,4,4,19,0,0.05375288426876068,0.0,0,0,0,0,0,0,0,0,0,0,3,3,262.0,131.0,87.33333333333333,4.0,2.0,1.3333333333333333,258.0,129.0,86.0,0.0,4.0,0.0,0.0,0.3333333333333333,0.007633587786259542,0.015037593984962405,true,0,0,5.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidBlockWithChecker,0,4,0,0,0.0,0,3,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.doclets.CheckDocsDoclet:start,7,16,0,1,0.17857142857142858,3,6,28,3,0.0,0.03280399256759237,0,0,0,0,0,0,0,0,0,0,6,3,81.0,49.0,13.5,67.0,64.0,11.166666666666666,14.0,-15.0,2.333333333333334,0.0,5.0,0.0,0.0,0.6666666666666666,0.024691358024691357,0.04054054054054054,true,0.2261,1.3745,0,0
3,com.puppycrawl.tools.checkstyle.checks.design.ThrowsCountCheckTest:testDefault,0,3,0,0,0.0,0,3,5,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidLabel,0,3,0,0,0.0,0,3,5,0,0.36249300837516785,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testValidDotWithChecker,0,4,0,0,0.0,0,3,7,0,0.29095879197120667,0.0,0,0,0,0,0,0,0,0,0,0,2,2,12.0,6.0,6.0,0.0,0.0,0.0,12.0,6.0,6.0,0.0,0.0,0.0,0.0,0.5,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.indentation.IndentationCheckTest:testInvalidIfWithChecker,0,4,0,0,0.0,0,4,7,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,4,2,22.0,6.0,5.5,0.0,0.0,0.0,22.0,6.0,5.5,0.0,0.0,0.0,0.0,0.5,0.09090909090909091,0.0,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.AllTests:suite,2,2,0,0,0.0,1,3,16,0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,108,8,158.0,10.0,1.462962962962963,16.0,8.0,0.14814814814814814,142.0,2.0,1.3148148148148149,0.0,0.0,0.0,0.0,0.19444444444444445,0.5822784810126582,1.1379310344827587,true,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.checks.coding.IllegalTypeCheckTest:testFormat,0,4,0,0,0.0,0,5,6,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,false,0,0,1.0,0
3,com.puppycrawl.tools.checkstyle.api.DetailASTTest:checkDir,2,8,0,1,0.0,3,7,16,3,0.008551252074539661,0.0,0,0,0,0,0,0,0,0,1,0,1,1,6.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,true,0.374,1.2906,0,0
